09820263-n	rugby fencing rowing betting basketball skiing skating racing athletics card tennis wrestling hockey play baseball football boxing badminton diving archery fashion bowling chess volleyball soccer swimming sport mountaineering table_tennis golf health cricket cycling
01467370-v	buildings furniture hockey environment topography skating
02856463-n	buildings rugby electrotechnology basketball skiing nautical skating home athletics hockey play diving drawing photography furniture aviation fashion bowling vehicles transport free_time painting swimming sport telecommunication cycling artisanship
14802450-n	buildings plastic_arts architecture agriculture fencing telephony mechanics fishing physics banking skiing nautical engineering skating racing geology home athletics play tourism commerce drawing photography enterprise furniture industry electricity body_care chemistry fashion surgery vehicles graphic_arts transport atomic_physic electronics hydraulics military railway history jewellery mountaineering health earth applied_science sculpture artisanship
03907908-n	volleyball buildings hockey badminton skating
01937394-v	dance skating
00558181-n	rugby soccer archery wrestling sport hockey play fencing golf football basketball chess skating
02857365-n	hockey skating
02090990-v	buildings racing free_time furniture applied_science industry play railway dance mechanics oceanography rowing vehicles transport skiing nautical skating
08629922-n	telecommunication sport hockey skating
00520783-n	free_time skating
00512487-a	sport free_time wrestling skating
00557184-n	dance oceanography sculpture earth skating
01955984-v	buildings mechanics rowing skiing nautical skating racing play tourism commerce diving town_planning aviation economy vehicles transport free_time swimming sport golf railway cycling
01079240-a	hockey skating
04120093-n	racing oceanography transport skiing skating
01582645-v	publishing astronautics painting art geometry graphic_arts drawing skating
08612786-n	publishing sculpture graphic_arts drawing photography skating
01937067-v	skating
00243314-r	skating
02123475-a	electricity statistics radio skating
13902482-n	buildings plastic_arts architecture fencing fishing anatomy skiing skating publishing athletics plants play geometry topography drawing dentistry mathematics industry art fashion surgery vehicles graphic_arts archaeology quality military mountaineering artisanship
00036291-r	astronomy architecture psychiatry fencing gastronomy physics metrology anatomy skating geology plants music animals baseball photography industry food body_care chemistry optics free_time jewellery sculpture color hunting artisanship
05578442-n	rugby archery swimming hockey jewellery anatomy health fashion basketball diving cycling skating
02246903-a	plants skating
15006258-n	buildings rugby telephony mechanics physics skating home tennis hockey play animals baseball football badminton gas furniture industry chemistry fashion bowling vehicles graphic_arts volleyball soccer sport hydraulics table_tennis golf cricket applied_science
04576211-n	railway mechanics bowling vehicles transport tourism cycling skating
04285146-n	rugby mechanics basketball skating athletics tennis wrestling hockey play baseball football boxing badminton archery bowling volleyball soccer sport table_tennis golf health cricket
01545314-v	rugby play health hunting skating
00047745-v	jewellery fashion skating
10771809-n	hockey jewellery person fashion heraldry skating
03511426-n	dance golf fashion skiing atomic_physic skating
01078302-a	astronomy hockey oceanography meteorology earth skiing skating
08208560-n	buildings rugby astronautics diplomacy pedagogy factotum fencing person rowing politics betting basketball sociology skiing skating racing publishing home school card tennis athletics wrestling university hockey play genetics baseball football boxing diving badminton time_period archery furniture aviation bowling chess volleyball soccer free_time swimming sport military mountaineering table_tennis golf cricket cycling
10379620-n	rugby fencing politics betting basketball skiing skating racing athletics card tennis wrestling hockey play baseball football boxing badminton diving archery bowling chess volleyball soccer swimming sport military table_tennis golf cricket
03442756-n	rugby fencing betting basketball skating card tennis wrestling hockey play baseball football badminton bowling chess volleyball soccer swimming sport table_tennis golf cricket
08593924-n	volleyball racing rugby soccer archery tennis sport hockey play telecommunication baseball table_tennis bowling cricket football basketball badminton skating
04283378-n	athletics artisanship geometry mechanics fashion vehicles transport cycling skating
04019541-n	volleyball rugby soccer tennis sport hockey play baseball table_tennis golf mechanics bowling cricket football basketball badminton skating
00556313-n	rugby fencing basketball skiing skating athletics tennis wrestling hockey play baseball football badminton aviation dance bowling chess volleyball soccer sport table_tennis golf cricket
01656628-a	buildings volleyball astronautics animal_husbandry tennis hydraulics hockey railway play architecture baseball table_tennis post transport badminton nautical skating
01256157-v	plastic_arts publishing architecture art oceanography sculpture graphic_arts skating
15101854-n	buildings furniture swimming industry hockey play artisanship nautical skating
01550817-v	hockey skating
01866192-v	athletics swimming bowling basketball diving skating
04228054-n	racing tourism mechanics oceanography transport skiing cycling skating
02980036-n	mechanics skating
03380867-n	golf fashion skating
01168569-n	racing rugby athletics wrestling finance sport play politics tax rowing boxing betting skating
04491545-n	mechanics skating
